,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO GASTO,IMPORTE,IVA,TOTAL MX
374,2020-02-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO PALMILLAS 2020-01-31 15:25:24,PEAJES,150.0,24.0,174.0
375,2020-02-01,36378,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA RED AC INOX 1/8""",COMPRAS,4805.76,768.92,5574.68
376,2020-02-01,704,JUAN HECTOR PEREZ Y AMADOR,CAJA DE CONEXION GRANDE NEGRA 3/4  OC 00848,COMPRAS,9200.0,1472.0,10672.0
377,2020-02-01,34064771,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,153.84,24.62,178.46
378,2020-02-01,1882,GERARDO ARTURO PONCE DE LEON ZARATE,Dimmer dimer 2000W 127V MY-9892,COMPRAS,194.0,31.04,225.04
379,2020-02-01,3774,"PROMOTORA DE SERVICIOS Y SOLUCIONES EMPRESARIALES, SA DE CV","HONORARIOS CONTABLES
REVISIÓN DE LOS INGRESOS DE LOS EJERCICIOS 2015 A 2018 DE CALOR Y CONTROL, PAGOS PROVISIONALES Y LA SOLICITUD DE VERIFICACIÓN DE DOMICILIO",HONORARIOS CONTABLES,15000.0,2400.0,17400.0
380,2020-02-01,1754129,SERVICIOS GASOLINEROS DE MEXICO SA DE CV, MAGNA (LT),COMBUSTIBLE,86.51,13.49,100.0
381,2020-02-01,84573147,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Pago,SEGUROS,0.0,0.0,0.0
382,2020-02-01,210753,TERMINAL DE AUTOBUSES DE QUERETARO S.A. DE C.V.,SERVICIO DE ESTACIONAMIENTO,TRANSPORTE,18.97,3.03,22.0
383,2020-02-01,210754,TERMINAL DE AUTOBUSES DE QUERETARO S.A. DE C.V.,SERVICIO DE ESTACIONAMIENTO,TRANSPORTE,18.97,3.03,22.0
384,2020-02-01,8101,TUVASUR DEL BAJIO SA DE CV,"BRIDA CIEGA A/C 150# 3""",COMPRAS,464.0,74.24,538.24
385,2020-02-01,606031,"ETN TURISTAR LUJO, S.A. DE C.V.",Servicios de entrega local de cartas o paquetes pequeños,PAQUETERIA,230.0,36.8,266.8
386,2020-02-01,2566,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,15080.7,2412.91,17493.61
387,2020-02-01,61516,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMOSTATO R.SHAW INF 120V 15 AMP CON TUERCA Y PERILLA,COMPRAS,2725.75,436.12,3161.87
388,2020-02-01,16651084,ADT Private Security Services de México S.A. de C.V.,Monitoreo Dual Com Ret,MTTO LOCAL,1139.12,182.26,1321.3799999999999
389,2020-02-01,24457,VICTOR HUGO AGUILAR ARREDONDO,BROCHA 4,MTTO LOCAL,418.3,66.94,485.24
390,2020-02-01,1552,TERESA BAILON BAEZA,"TERMÓMETRO BIMETALICO DE 2"" X 4"" RANGO 0-300°C CONEXIÓN POSTERIOR DE 1/4 NPT",MTTO LOCAL,1070.0,171.2,1241.2
391,2020-02-01,63511,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,ZAPATA HEMBRA A INOX 900-9610-250 CAL 10-12,COMPRAS,464.0,74.24,538.24
392,2020-02-01,1830,ANDRES FRANCO SOSA,TENSORES DE ACERO INOX. PARA PERNO DE 3/8,COMPRAS,925.0,148.0,1073.0
393,2020-02-01,13001185,GRUPO INSUL THERM S.A. DE C.V.,RF-3075 DE 1.5 PULG X 48 PULG X 100 PIES CON BARRERA DE VAPOR DE ALUMINIO REFORZADO,COMPRAS,1295.4,207.26,1502.66
394,2020-02-01,2405,BENJAMÍN MAYA MONDRAGÓN,TAPÓN TIPO ORING,COMPRAS,3800.0,608.0,4408.0
395,2020-02-01,67643,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" S/A STD DE 1"" X 33 MT",COMPRAS,2753.6,440.58,3194.18
396,2020-02-01,11377,OPERADORA RIVERA SACRA SA DE CV,Magna,COMBUSTIBLE,86.52,13.48,100.0
397,2020-02-01,34100600,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,761.86,121.9,883.76
398,2020-02-01,22880,"PRODUCTOS POLIMEX, S.A. DE C.V.",RESISTENCIA CAC DE ALTA  200W/120V,COMPRAS,3036.4,485.82,3522.2200000000003
399,2020-02-01,072606,PRODYMEL S.A. DE C.V.,ESPAGUETTI F.V. DE 3mm,COMPRAS,1200.0,192.0,1392.0
400,2020-02-01,53461775,"Radiomóvil Dipsa, S.A. de C.V.",SAMSUNG LTE SM-A515F GALAXY A51 BLAN KIT,TELEFONO,7354.31,1144.69,8499.0
401,2020-02-01,10517,Termokew S.A. de C.V. ,Ter  K  1  4 pulg diam  x  23  x  18   1  2 pulg con doblez a 90° y ext de  5 cms de largo para conex.,COMPRAS,2058.0,329.28,2387.2799999999997
402,2020-02-01,25234,MARIA DEL ROSARIO GONZALEZ MONTES,Consumo de Alimentos,ALIMENTOS,124.07,9.93,134.0
403,2020-02-01,755010,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,70.0,0.0,70.0
404,2020-02-01,88916,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,2016.23,322.59,2320.48
405,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,752.43,146.57,899.0
406,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,674.62,124.37,798.99
407,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,674.62,124.37,798.99
408,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,674.62,124.37,798.99
409,2020-02-01,159282,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-NOI Mensual 1 Usr(s),MTTO COMPUTO,360.0,57.6,417.6
410,2020-02-01,159283,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-BANCO Mensual 1 Usr(s),MTTO COMPUTO,270.0,43.2,313.2
411,2020-02-01,51061,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,1955.0,312.8,2267.8
412,2020-02-01,343841,AUTOZONE DE MEXICO S DE RL DE CV,9926  LIMPIAPARABRISAS P,COMPRAS,991.02,158.58,1149.6
413,2020-02-01,61579,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TUBO PARA CARTUCHO 15.8MM X 15CM,COMPRAS,1900.0,304.0,2204.0
414,2020-02-01,22,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",DESCUENTO ESPECIAL POR SER CLIENTE DISTINGUIDO,COMPRAS,-58.97,-9.43,-68.4
415,2020-02-01,343866,AUTOZONE DE MEXICO S DE RL DE CV,9922  LIMPIAPARABRISAS P RETURN,COMPRAS,-991.02,-158.58,-1149.6
416,2020-02-01,24462,VICTOR HUGO AGUILAR ARREDONDO,REDUCCION CAMPANA COBRE 1/2-3/4,MTTO LOCAL,1034.4,165.5,1199.9
417,2020-02-01,63692,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABEZA REMATE 3/4,COMPRAS,405.0,64.8,469.8
418,2020-02-01,3548984,"COSTCO DE MEXICO, S.A. DE C.V.",ROLLOS DE ARROZ ORGÁNICO 16/2 PZAS BAMBOO LANE,NO DEDUCIBLE,0.0,0.0,0.0
419,2020-02-01,29439,Distribuidora de Lubricantes Vidalub del Centro S.A de C.V,ACEITE CASTROL 20W50 4.73LTS            ,COMPRAS,560.35,89.66,650.01
420,2020-02-01,166135,ELECTROTERMICA NACIONAL SA DE CV,Tubo ENSA de acero inox. 304 de 1/2-028&quot;. (101164-1),COMPRAS,20584.76,3293.56,23878.32
421,2020-02-01,13001184,GRUPO INSUL THERM S.A. DE C.V.,Pago,COMPRAS,0.0,0.0,0.0
422,2020-02-01,5502442198,"Grainger, S.A. DE C.V.","Control de Disco de Acción R pida,1IN Alt",COMPRAS,145.0,23.2,168.2
423,2020-02-01,67664,NOVATEL MEXICANA S.A. DE C.V,"NOVAFLON 0.032"" SILICONADA ROJA",COMPRAS,9600.0,1536.0,11136.0
424,2020-02-01,34148534,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,149.35,23.89,173.24
425,2020-02-01,072648,PRODYMEL S.A. DE C.V.,BARNIZ A.ROJO SEC.AIRE IDI 400C,COMPRAS,108.0,17.28,125.28
426,2020-02-01,1817793,SERVICIOS GASOLINEROS DE MEXICO SA DE CV, MAGNA (LT),COMBUSTIBLE,129.76,20.24,150.0
427,2020-02-01,305,Termokew S.A. de C.V. ,Pago,COMPRAS,0.0,0.0,0.0
428,2020-02-01,420034,UNIVERSO ELECTRONICO QUERETARO S.A. DE C.V.,6 PILAS ALCALINA DE 9 VOLTS,COMPRAS,629.32,100.68,730.0
429,2020-02-01,420035,UNIVERSO ELECTRONICO QUERETARO S.A. DE C.V.,ALARMA DE HUMO CON ZUMBADOR,COMPRAS,793.12,126.89,920.01
430,2020-02-01,64526,SANJUANA VARGAS ALMANZA,PILOTO ROJO LED 220V,COMPRAS,450.0,72.0,522.0
431,2020-02-01,61637,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",PILOTO PB1 ROJO 127V.,COMPRAS,90.0,14.4,104.4
432,2020-02-01,804,"American Brother, S.A. de C.V.",Selladora Tipo Cizalla Operacion Manual en Aluminio Tipo(PCS200A),COMPRAS,1707.81,273.25,1981.06
433,2020-02-01,140816,AUTOLINEAS JR SA DE CV,Mensajeria,PAQUETERIA,130.0,20.8,150.8
434,2020-02-01,2982,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0.0
435,2020-02-01,24465,VICTOR HUGO AGUILAR ARREDONDO,SILICON RTV 100 ROJO,MTTO LOCAL,2331.8,373.09,2704.8900000000003
436,2020-02-01,195,JORGE CASILLAS COROMINAS,ARRENDAMIENTO,ARRENDAMIENTO LOCAL,4000.0,640.0,3813.33
437,2020-02-01,63774,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,RESISTENCIA DISCO 7X82MM DIAM 300W 127V,COMPRAS,114.0,18.24,132.24
438,2020-02-01,63777,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,ENCHUFE BAQUELITA,COMPRAS,2440.0,390.4,2830.4
439,2020-02-01,3550195,"COSTCO DE MEXICO, S.A. DE C.V.",QUESO MONTEREY JACK 907G KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0.0
440,2020-02-01,3021,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
441,2020-02-01,3024,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
442,2020-02-01,166156,ELECTROTERMICA NACIONAL SA DE CV,"CABLE DE EXTENSION PARA RTD calibre 24, con forro de FIBRA DE VIDRIO, codigo FB-FB-3CU-24S. (101181-1)",COMPRAS,2438.0,390.08,2828.08
443,2020-02-01,266,GRUPO DEVELPRO SA DE CV,PRESTACION DE SERVICIOS PROFESIONALES CONSISTENTES EN TRABAJOS DE SUPERVISION Y ASESORIA TECNICA PARA LA ELABORACION DE RESISTENCIAS ELECTRICAS CALENTADORAS SEGUN EL PLAN DE PRODUCCION MENSUAL DE ENERO DEL 2019 SEGUNDA FASE,HONORARIOS ADMON,0.0,0.0,0.0
444,2020-02-01,420200101898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,0.01,0.0,0.01
445,2020-02-01,850590,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,70.0,0.0,70.0
446,2020-02-01,146608,"Nueva Wal Mart de México, S. de R. L. de C.V.",FANCY,NO DEDUCIBLE,0.0,0.0,0.0
447,2020-02-01,21379,OMNIBUS DE MEXICO SA DE CV / NORESTE,SERVICIO PUBLICO FEDERAL DE TRANSPORTE DE PERSONAS,PAQUETERIA,66.67,5.33,72.0
448,2020-02-01,34159201,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,113.76,18.21,131.97
449,2020-02-01,26822,SERVICIO PIONEROS SA DE CV,MAGNA,COMBUSTIBLE,432.53,67.47,500.0
450,2020-02-01,116831,WILCON INGENIERIA Y DIBUJO SA DE CV,MASKING-TAPE 24MM X 50MTRS. JANEL,COMPRAS,1876.55,300.24,2176.79
451,2020-02-01,61669,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMOSTATO R.SHAW INF 120V 15 AMP CON TUERCA Y PERILLA,COMPRAS,4073.25,651.72,4724.97
452,2020-02-01,1450,"ASOCIACION DE MIPYMES INDUSTRIALES DE QUERETARO, A.C.",Gastos erogados para llevar a cabo Sesión de Asamblea Ordinaria Mensual.,CAPACITACION,250.0,0.0,250.0
453,2020-02-01,1937,JOSE BECERRIL MANCILLA,CUOTA DE SOLICITUD,TRANSPORTE,38.28,6.13,44.410000000000004
454,2020-02-01,51812,"DISTRIBUIDORA FARMACEUTICA STA. MARIA, S.A. DE C.V.",AGRIFEN 500/25/5/4 MG CAJA C/10 TABS.(PARACE/CAFE/FENI/CLORF) P..-   .-    LOTE; U19Y037 CAD; MAY-21.-        ,COMPRAS,379.24,5.65,384.89
455,2020-02-01,166164,ELECTROTERMICA NACIONAL SA DE CV,"CARTUCHO ALTA CONCENTRACION, diametro 1/2&quot;, largo 3.00&quot;, 400 watts, 120 volts, terminales flexibles standard. Codigo UTXS003901. (101187-1)",COMPRAS,4740.0,758.4,5498.4
456,2020-02-01,769,LINO GONZALEZ FLORES,CUOTA DE SOLICITUD,TRANSPORTE,51.36,8.22,59.58
457,2020-02-01,150,MARIA DEL ROSARIO OVIEDO ORTIZ,Póliza Integral de Servicio,MTTO COMPUTO,4000.0,640.0,4640.0
458,2020-02-01,106002,OPERADORA RIVERA SACRA SA DE CV,Magna,COMBUSTIBLE,1113.33,173.48,1286.81
459,2020-02-01,106023,OPERADORA RIVERA SACRA SA DE CV,Magna,COMBUSTIBLE,705.14,109.88,815.02
460,2020-02-01,34192794,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,316.32,50.62,366.94
461,2020-02-01,10532,Termokew S.A. de C.V. ,Ter   T   3   16 pulg diam  x  63 mm  ext 3 mts clavija mini macho cable con malla inox,COMPRAS,9720.0,1555.2,11275.2
462,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,198.0,38.57,236.57
463,2020-02-01,64659,SANJUANA VARGAS ALMANZA,CONDULET CUADRADO ALUMINIO 1/2,COMPRAS,684.75,109.56,794.31
464,2020-02-01,63985,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,"ADAP. NIPLE DE 1/2X1/2""NPT CON BARRENO 5MM #4",COMPRAS,445.0,71.2,516.2
465,2020-02-01,1704,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,COMISION VENTA,7438.25,1190.12,8182.069999999999
466,2020-02-01,166181,ELECTROTERMICA NACIONAL SA DE CV,"CARTUCHO ALTA CONCENTRACION, diametro 3/8&quot;, largo 2.00&quot;, 400 watts, 230 volts, terminales flexibles standard. Codigo UTXM003079. (101210-1)",COMPRAS,9456.0,1512.96,10968.96
467,2020-02-01,3628,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,HONORARIOS ADMON,17090.54,2734.49,18799.6
468,2020-02-01,953,GRUPO INDUSTRIAL CASILLAS SA DE  CV,MAQUILA,MAQUILAS GIC,21551.72,3448.28,25000.0
469,2020-02-01,89094,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,753.62,120.58,874.2
470,2020-02-01,22936,"PRODUCTOS POLIMEX, S.A. DE C.V.",RESISTENCIA CAC DE ALTA 500W/120V,COMPRAS,1551.51,173.77,1725.28
471,2020-02-01,072725,PRODYMEL S.A. DE C.V.,TUBO TERMOCONTRACTIL 50MMS.,COMPRAS,2940.0,470.4,3410.4
472,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
473,2020-02-01,14,TRABAJADORES PROACTIVOS DEL CENTRO SC,Servicios de mantenimiento y reparación de equipos eléctrico,REPARACIONES ELECTRICAS,15513.33,2482.13,17064.66
474,2020-02-01,64705,SANJUANA VARGAS ALMANZA,CONTROL DE TEMP 1/16DIN HANG YOUNG,COMPRAS,10477.5,1676.4,12153.9
475,2020-02-01,393,SANJUANA VARGAS ALMANZA,PILOTO ROJO LED 220V,COMPRAS,-450.0,-72.0,-522.0
476,2020-02-01,4784913,"Concesionaria Mexiquense, S.A. DE C.V.",LIGERO,PEAJES,181.03,28.97,210.0
477,2020-02-01,29495,Distribuidora de Lubricantes Vidalub del Centro S.A de C.V,GRASA ROSHFRANS BAT-3  .425G            ,COMPRAS,47.41,7.59,55.0
478,2020-02-01,4615,EXI BAJIO SA DE CV,Servicio de Arrendamiento,ARRENDAMIENTO FINANCIERO,3182.5,509.2,3691.7
479,2020-02-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO PALMILLAS 2020-02-11 09:50:23,PEAJES,230.16,36.84,267.0
480,2020-02-01,11490,OPERADORA RIVERA SACRA SA DE CV,Magna,COMBUSTIBLE,86.52,13.48,100.0
481,2020-02-01,34212999,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,19.38,3.1,22.48
482,2020-02-01,34263964,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,65.47,10.48,75.95
483,2020-02-01,638,Rey David Rodriguez Lopez,Resistencia Moldeable 6.5mm D x 300mm L 450W - 230V.,COMPRAS,3914.4,626.304,4540.704
484,2020-02-01,211588,TERMINAL DE AUTOBUSES DE QUERETARO S.A. DE C.V.,SERVICIO DE ESTACIONAMIENTO,TRANSPORTE,18.97,3.03,22.0
485,2020-02-01,10541,Termokew S.A. de C.V. ,Cable para  PT-100  4 hilos,COMPRAS,3675.0,588.0,4263.0
486,2020-02-01,921698,EFECTIVALE S. de R.L. de C.V.,DISPERSION,COMBUSTIBLE,8300.0,48.0,8348.0
487,2020-02-01,948300,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,70.0,0.0,70.0
488,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
489,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
490,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,262.32,51.1,313.42
491,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,336.9,62.09,398.99
492,2020-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
493,2020-02-01,10606,CONSORCIO INTEGRAL GASOLINERO SA DE CV,MAGNA,COMBUSTIBLE,86.52,13.48,100.0
494,2020-02-01,3556436,"COSTCO DE MEXICO, S.A. DE C.V.",FRESA 907 G,NO DEDUCIBLE,0.0,0.0,0.0
495,2020-02-01,34294047,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,74.77,11.97,86.74
496,2020-02-01,10549,Termokew S.A. de C.V. ,Term   K   con tornillo loco   1  4 pulg  2.2 mts ext,COMPRAS,807.0,129.12,936.12
497,2020-02-01,61838,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",RESISTENCIA FORRADA SILICON 40 OHMS,COMPRAS,2750.0,396.0,3146.0
498,2020-02-01,61845,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 22,COMPRAS,3186.0,509.76,3695.76
499,2020-02-01,24484,VICTOR HUGO AGUILAR ARREDONDO,ESMALTE GRIS PERLA,MTTO LOCAL,772.0,123.52,895.52
500,2020-02-01,64273,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,ESPADA AISLADA 22-18 1/8 CEIV 320665-C,COMPRAS,3222.08,515.53,3737.6099999999997
501,2020-02-01,1744,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,COMISION VENTA,5747.71,919.63,6322.4800000000005
502,2020-02-01,1745,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,COMISION VENTA,5970.12,955.22,6567.13
503,2020-02-01,1746,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,COMISION VENTA,5755.22,920.84,6330.75
504,2020-02-01,166211,ELECTROTERMICA NACIONAL SA DE CV,"Bulbos RTD, PT-100, DIN-B, modelo 32-208-548 (101234-1)",COMPRAS,1669.0,267.04,1936.04
505,2020-02-01,3641,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,HONORARIOS ADMON,18971.84,3035.49,20869.02
506,2020-02-01,3642,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,HONORARIOS ADMON,17164.63,2746.34,18881.09
507,2020-02-01,3643,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,HONORARIOS ADMON,16699.61,2671.94,18369.57
508,2020-02-01,1221,INGRECO SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
509,2020-02-01,5588,"INGRECO, S.A. DE C.V.",OC-894 Cartucho de 1/2'' Ø x 16cms long 700W 127V terminales de 50cms,COMPRAS,4214.0,674.24,4888.24
510,2020-02-01,1972,JAIME JUAN FONT,CONTROLADOR DE TEMPERATURA DESVIACION MOD.: 6500-B ,COMPRAS,543.2,86.91,630.11
511,2020-02-01,2421,BENJAMÍN MAYA MONDRAGÓN,TAPÓN TIPO ORING,COMPRAS,5700.0,912.0,6612.0
512,2020-02-01,2480,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
513,2020-02-01,2481,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
514,2020-02-01,2482,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
515,2020-02-01,2483,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
516,2020-02-01,2484,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
517,2020-02-01,67721,NOVATEL MEXICANA S.A. DE C.V,"NOVAFLON 0.005"" S/A ESTANDAR",COMPRAS,3969.0,635.04,4604.04
518,2020-02-01,67727,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 2"" X 33 MT",COMPRAS,6815.0,1090.4,7905.4
519,2020-02-01,11549,OPERADORA RIVERA SACRA SA DE CV,Diesel,COMBUSTIBLE,88.05,13.81,101.86
520,2020-02-01,44726,"PLACA Y ACERO DE QUERETARO, S.A DE C.V.",PLACA ACERO AL CARBON,COMPRAS,545.0,87.2,632.2
521,2020-02-01,34346697,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,22.09,3.53,25.62
522,2020-02-01,1054,MARTIN SANDOVAL HERNANDEZ,"RESIST. BOQUILLA 1-1/2"" DIAM. X 2"" 300W 240V AL CANTO CIERRE TIPO ALLEN Y CABLE AL CANTO STD (O.C. 00917)",COMPRAS,1900.0,304.0,2204.0
523,2020-02-01,27003,SERVICIO PIONEROS SA DE CV,MAGNA,COMBUSTIBLE,299.39,46.7,346.09
524,2020-02-01,2568,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,48907.34,7825.17,56732.509999999995
525,2020-02-01,35,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,43698.53,6991.76,48068.380000000005
526,2020-02-01,36,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,48907.34,7825.17,53798.06999999999
527,2020-02-01,37,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,15385.6,2461.7,16924.16
528,2020-02-01,38,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,15339.47,2454.32,16873.420000000002
529,2020-02-01,64888,SANJUANA VARGAS ALMANZA,"CONTROL DE TEMPERATURA ""AUTONICS"" 48X48",COMPRAS,3152.0,504.32,3656.32
530,2020-02-01,64906,SANJUANA VARGAS ALMANZA,"CONTROL DE TEMPERATURA ""AUTONICS"" 48X48",COMPRAS,1576.0,252.16,1828.16
531,2020-02-01,61924,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMOSTATO C.A.E.M. 50-300C B.C.,COMPRAS,1400.0,224.0,1624.0
532,2020-02-01,24491,VICTOR HUGO AGUILAR ARREDONDO,TUBO DE COBRE RIGIDO TIPO L 1/4,MTTO LOCAL,1215.0,194.4,1409.4
533,2020-02-01,22099,NANCY ELENA BARRON OLEA,"BURBUJA CHICA 3/16"" 1.25X120 ML",COMPRAS,527.62,84.42,612.04
534,2020-02-01,64486,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,PLACA CERAMICA10 X 10 CM X CANALES,COMPRAS,796.0,127.36,923.36
535,2020-02-01,3558634,"COSTCO DE MEXICO, S.A. DE C.V.",CABLE DE SUJECIÓN CON MATRACA 8.2M X 5CM EVEREST,NO DEDUCIBLE,0.0,0.0,0.0
536,2020-02-01,166227,ELECTROTERMICA NACIONAL SA DE CV,"CABLE PARA TERMOPAR tipo J, calibre 20, con forro de FIBRA DE VIDRIO, con malla de A.INOX., codigo J-FB-FB-SSB-20S. (101243-1)",COMPRAS,11252.0,1800.32,13052.32
537,2020-02-01,4693705,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,681.0,0.0,681.0
538,2020-02-01,954,GRUPO INDUSTRIAL CASILLAS SA DE  CV,MAQUILA,MAQUILAS GIC,34482.76,5517.24,40000.0
539,2020-02-01,202001-E2341533107-13022020-585270,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,6606.78,0.0,6606.78
